"Object Type","Parent ARK","Item ARK","File Name","Title","AltTitle.other","Publisher.publisherName","Place of origin","volume","issue","Date.created","Date.normalized","Language","Type.typeOfResource","Genre","Format.extent","Format.dimensions","Title -old","Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Contents note","Subject topic","viewingHint","Program","Item Sequence","Visibility","Local identifier","Thumbnail","IIIF Manifest URL"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bm1bms","","1902-02-16 (vol. 18, no. 07)","","","Havana (Cuba)","vol. 18","no. 07","1902-02-16","1902-02-16","spa","text","newspapers","12 pages","","El Fígaro 1902-02-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020216","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bm1bms%2FQ9rdv4BVy","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bm1bms/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16v0kzz","","1902-02-23 (vol. 18, no. 08)","","","Havana (Cuba)","vol. 18","no. 08","1902-02-23","1902-02-23","spa","text","newspapers","12 pages","","El Fígaro 1902-02-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020223","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16v0kzz%2FlGWe29yxL","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16v0kzz/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1329v5h","","1902-03-02 (vol. 18, no. 09)","","","Havana (Cuba)","vol. 18","no. 09","1902-03-02","1902-03-02","spa","text","newspapers","12 pages","","El Fígaro 1902-03-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020302","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1329v5h%2FS1WypVUNN","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1329v5h/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1z99bp6","","1902-03-16 (vol. 18, no. 10)","","","Havana (Cuba)","vol. 18","no. 10","1902-03-16","1902-03-16","spa","text","newspapers","12 pages","","El Fígaro 1902-03-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020316","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z99bp6%2FKY2E6cMJi","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z99bp6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1tj8kx1","","1902-03-23 (vol. 18, no. 11)","","","Havana (Cuba)","vol. 18","no. 11","1902-03-23","1902-03-23","spa","text","newspapers","12 pages","","El Fígaro 1902-03-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020323","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj8kx1%2FBrFyFFwlD","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj8kx1/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1pw6jpx","","1902-03-30 (vol. 18, no. 12)","","","Havana (Cuba)","vol. 18","no. 12","1902-03-30","1902-03-30","spa","text","newspapers","12 pages","","El Fígaro 1902-03-30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020330","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pw6jpx%2F80TEHNQof","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pw6jpx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1k45swm","","1902-04-06 (vol. 18, no. 13)","","","Havana (Cuba)","vol. 18","no. 13","1902-04-06","1902-04-06","spa","text","newspapers","12 pages","","El Fígaro 1902-04-06","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020406","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k45swm%2F0LHYpGSk0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k45swm/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1fc5264","","1902-04-13 (vol. 18, no. 14)","","","Havana (Cuba)","vol. 18","no. 14","1902-04-13","1902-04-13","spa","text","newspapers","12 pages","","El Fígaro 1902-04-13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020413","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fc5264%2FRwJirTMey","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fc5264/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z19m49hv","","1902-04-20 (vol. 18, no. 15)","","","Havana (Cuba)","vol. 18","no. 15","1902-04-20","1902-04-20","spa","text","newspapers","12 pages","","El Fígaro 1902-04-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020420","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19m49hv%2FaRlP0vo3R","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19m49hv/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z15v3js4","","1902-04-27 (vol. 18, no. 16)","","","Havana (Cuba)","vol. 18","no. 16","1902-04-27","1902-04-27","spa","text","newspapers","12 pages","","El Fígaro 1902-04-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020427","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15v3js4%2FPfYl9wkyK","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15v3js4/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1232t1p","","1902-05-04 (vol. 18, no. 17)","","","Havana (Cuba)","vol. 18","no. 17","1902-05-04","1902-05-04","spa","text","newspapers","12 pages","","El Fígaro 1902-05-04","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020504","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1232t1p%2Fywsh1ElB5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1232t1p/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1xb29jc","","1902-05-20 (vol. 18, no. 18)","","","Havana (Cuba)","vol. 18","no. 18","1902-05-20","1902-05-20","spa","text","newspapers","50 pages","","El Fígaro 1902-05-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","Volumes 18, 19 and 20.","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020520","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xb29jc%2FVblgitam1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xb29jc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1sp086x","","1902-06-01 (vol. 18, no. 21)","","","Havana (Cuba)","vol. 18","no. 21","1902-06-01","1902-06-01","spa","text","newspapers","24 pages","","El Fígaro 1902-06-01","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020601","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sp086x%2F2y1t1hdEL","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sp086x/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1nw9hf6","","1902-06-08 (vol. 18, no. 22)","","","Havana (Cuba)","vol. 18","no. 22","1902-06-08","1902-06-08","spa","text","newspapers","12 pages","","El Fígaro 1902-06-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020608","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw9hf6%2Fje2yPDQjV","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw9hf6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1j48rsp","","1902-06-22 (vol. 18, no. 23)","","","Havana (Cuba)","vol. 18","no. 23","1902-06-22","1902-06-22","spa","text","newspapers","12 pages","","El Fígaro 1902-06-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020622","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j48rsp%2FoOzF0wsxD","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j48rsp/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1dc814n","","1902-06-29 (vol. 18, no. 24)","","","Havana (Cuba)","vol. 18","no. 24","1902-06-29","1902-06-29","spa","text","newspapers","12 pages","","El Fígaro 1902-06-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020629","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc814n%2FLuvAIMN3l","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dc814n/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z18m78cg","","1902-07-06 (vol. 18, no. 25)","","","Havana (Cuba)","vol. 18","no. 25","1902-07-06","1902-07-06","spa","text","newspapers","12 pages","","El Fígaro 1902-07-06","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020706","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m78cg%2FhnKjwyEZ7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18m78cg/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14v6hp6","","1902-07-13 (vol. 18, no. 26)","","","Havana (Cuba)","vol. 18","no. 26","1902-07-13","1902-07-13","spa","text","newspapers","12 pages","","El Fígaro 1902-07-13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020713","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14v6hp6%2FjqQvgHU8V","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14v6hp6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1135rxb","","1902-07-20 (vol. 18, no. 27)","","","Havana (Cuba)","vol. 18","no. 27","1902-07-20","1902-07-20","spa","text","newspapers","12 pages","","El Fígaro 1902-07-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020720","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1135rxb%2Fmi1kpya7z","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1135rxb/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wf3ztx","","1902-07-27 (vol. 18, no. 28)","","","Havana (Cuba)","vol. 18","no. 28","1902-07-27","1902-07-27","spa","text","newspapers","12 pages","","El Fígaro 1902-07-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020727","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wf3ztx%2F5eyYMHa7H","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wf3ztx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1rp374f","","1902-08-03 (vol. 18, no. 29)","","","Havana (Cuba)","vol. 18","no. 29","1902-08-03","1902-08-03","spa","text","newspapers","12 pages","","El Fígaro 1902-08-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020803","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rp374f%2F4umCLB82z","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rp374f/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1mx2gdq","","1902-08-10 (vol. 18, no. 30)","","","Havana (Cuba)","vol. 18","no. 30","1902-08-10","1902-08-10","spa","text","newspapers","12 pages","","El Fígaro 1902-08-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020810","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mx2gdq%2FAyxC2neOy","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mx2gdq/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1h51qr6","","1902-08-17 (vol. 18, no. 31)","","","Havana (Cuba)","vol. 18","no. 31","1902-08-17","1902-08-17","spa","text","newspapers","12 pages","","El Fígaro 1902-08-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020817","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h51qr6%2FCx2DggVbu","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h51qr6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1cd0zzk","","1902-08-24 (vol. 18, no. 32)","","","Havana (Cuba)","vol. 18","no. 32","1902-08-24","1902-08-24","spa","text","newspapers","12 pages","","El Fígaro 1902-08-24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020824","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cd0zzk%2FRp5GwCNbo","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cd0zzk/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z17n0766","","1902-08-31 (vol. 18, no. 33)","","","Havana (Cuba)","vol. 18","no. 33","1902-08-31","1902-08-31","spa","text","newspapers","12 pages","","El Fígaro 1902-08-31","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020831","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17n0766%2FSFKusIbtx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17n0766/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13v9gfg","","1902-09-07 (vol. 18, no. 34)","","","Havana (Cuba)","vol. 18","no. 34","1902-09-07","1902-09-07","spa","text","newspapers","12 pages","","El Fígaro 1902-09-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020907","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v9gfg%2FOrve6CgpS","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13v9gfg/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1067f6p","","1902-09-14 (vol. 18, no. 35)","","","Havana (Cuba)","vol. 18","no. 35","1902-09-14","1902-09-14","spa","text","newspapers","12 pages","","El Fígaro 1902-09-14","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020914","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1067f6p%2FAUKn1eqE8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1067f6p/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vf6xpj","","1902-09-21 (vol. 18, no. 36)","","","Havana (Cuba)","vol. 18","no. 36","1902-09-21","1902-09-21","spa","text","newspapers","12 pages","","El Fígaro 1902-09-21","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020921","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vf6xpj%2F8oDVb4odl","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vf6xpj/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1qp661h","","1902-09-28 (vol. 18, no. 37)","","","Havana (Cuba)","vol. 18","no. 37","1902-09-28","1902-09-28","spa","text","newspapers","12 pages","","El Fígaro 1902-09-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19020928","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qp661h%2FsvaST3t7f","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qp661h/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1kx5f9s","","1902-10-05 (vol. 18, no. 38)","","","Havana (Cuba)","vol. 18","no. 38","1902-10-05","1902-10-05","spa","text","newspapers","12 pages","","El Fígaro 1902-10-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021005","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kx5f9s%2FjUvIOylRf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kx5f9s/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1g54pkc","","1902-10-12 (vol. 18, no. 39)","","","Havana (Cuba)","vol. 18","no. 39","1902-10-12","1902-10-12","spa","text","newspapers","12 pages","","El Fígaro 1902-10-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021012","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g54pkc%2FBVuTDM34R","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g54pkc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bd3xsr","","1902-10-19 (vol. 18, no. 40)","","","Havana (Cuba)","vol. 18","no. 40","1902-10-19","1902-10-19","spa","text","newspapers","12 pages","","El Fígaro 1902-10-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021019","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bd3xsr%2F8HtFItLYk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bd3xsr/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16n362t","","1902-10-26 (vol. 18, no. 41)","","","Havana (Cuba)","vol. 18","no. 41","1902-10-26","1902-10-26","spa","text","newspapers","12 pages","","El Fígaro 1902-10-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021026","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16n362t%2FUG84dxQOW","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16n362t/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13014s5","","1902-11-02 (vol. 18, no. 42)","","","Havana (Cuba)","vol. 18","no. 42","1902-11-02","1902-11-02","spa","text","newspapers","12 pages","","El Fígaro 1902-11-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021102","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13014s5%2FWqBH14EJB","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13014s5/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1z70n8f","","1902-11-09 (vol. 18, no. 43)","","","Havana (Cuba)","vol. 18","no. 43","1902-11-09","1902-11-09","spa","text","newspapers","12 pages","","El Fígaro 1902-11-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021109","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z70n8f%2FcJq6kPaQc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z70n8f/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1tf9wkm","","1902-11-16 (vol. 18, no. 44)","","","Havana (Cuba)","vol. 18","no. 44","1902-11-16","1902-11-16","spa","text","newspapers","12 pages","","El Fígaro 1902-11-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021116","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf9wkm%2FYRz9GdE5o","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf9wkm/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1pp94x5","","1902-11-23 (vol. 18, no. 45)","","","Havana (Cuba)","vol. 18","no. 45","1902-11-23","1902-11-23","spa","text","newspapers","12 pages","","El Fígaro 1902-11-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021123","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp94x5%2FgnreKgL8q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp94x5/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1jx8d6v","","1902-11-30 (vol. 18, no. 46)","","","Havana (Cuba)","vol. 18","no. 46","1902-11-30","1902-11-30","spa","text","newspapers","12 pages","","El Fígaro 1902-11-30","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021130","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx8d6v%2FBDXnhUMY0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx8d6v/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1f57nf0","","1902-12-07 (vol. 18, no. 47)","","","Havana (Cuba)","vol. 18","no. 47","1902-12-07","1902-12-07","spa","text","newspapers","12 pages","","El Fígaro 1902-12-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19021207","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f57nf0%2FD26MGqCQ9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f57nf0/manifest"
