Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Visibility,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject,IIIF Manifest URL
Work,1907-02-16 (vol. 23 | no. 07),bncjm_cubayamerica_19070216,ark:/21198/z1cc3dm8,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4xqj,,open,,1907-02-16,1907-02-16,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc3dm8/manifest
Work,1907-02-23 (vol. 23 | no. 08),bncjm_cubayamerica_19070223,ark:/21198/z13z0mj3,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9jv3,,open,,1907-02-23,1907-02-23,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0mj3/manifest
Work,1907-03-02 (vol. 23 | no. 09),bncjm_cubayamerica_19070302,ark:/21198/z1vd9c9s,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5gh0,,open,,1907-03-02,1907-03-02,15 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9c9s/manifest
Work,1907-03-09 (vol. 23 | no. 10),bncjm_cubayamerica_19070309,ark:/21198/z1kw7vx7,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg250z,,open,,1907-03-09,1907-03-09,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw7vx7/manifest
Work,1907-03-16 (vol. 23 | no. 11),bncjm_cubayamerica_19070316,ark:/21198/z1bc6cff,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6s5k,,open,,1907-03-16,1907-03-16,15 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc6cff/manifest
Work,1907-03-23 (vol. 23 | no. 12),bncjm_cubayamerica_19070323,ark:/21198/z12z3kf5,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3fn4,,open,,1907-03-23,1907-03-23,17 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z3kf5/manifest
Work,1907-03-30 (vol. 23 | no. 13),bncjm_cubayamerica_19070330,ark:/21198/z1tf2b6d,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8mkr,,open,,1907-03-30,1907-03-30,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf2b6d/manifest
Work,1907-04-01 (vol. 23 | no. 14),bncjm_cubayamerica_19070401,ark:/21198/z1jx0tsd,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r37r9,,open,,1907-04-01,1907-04-01,50 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx0tsd/manifest
Work,1907-04-20 (vol. 23 | no. 15),bncjm_cubayamerica_19070420,ark:/21198/z19g81rt,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8g5n,,open,,1907-04-20,1907-04-20,17 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g81rt/manifest
Work,1907-04-27 (vol. 23 | no. 16),bncjm_cubayamerica_19070427,ark:/21198/z11z6j8b,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3n3t,,open,,1907-04-27,1907-04-27,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z6j8b/manifest
Work,1907-05-04 (vol. 23 | no. 17),bncjm_cubayamerica_19070504,ark:/21198/z18h10m0,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476rv4,,open,,1907-05-04,1907-05-04,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h10m0/manifest
Work,1907-05-11 (vol. 23 | no. 18),bncjm_cubayamerica_19070511,ark:/21198/z10z9h5d,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1fc9,,open,,1907-05-11,1907-05-11,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z9h5d/manifest
Work,1907-05-18 (vol. 23 | no. 19),bncjm_cubayamerica_19070518,ark:/21198/z1qg16rz,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4jzc,,open,,1907-05-18,1907-05-18,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg16rz/manifest
Work,1907-05-25 (vol. 23 | no. 20),bncjm_cubayamerica_19070525,ark:/21198/z1ks95gv,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7pr7,,open,,1907-05-25,1907-05-25,20 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks95gv/manifest
Work,1907-06-01 (vol. 23 | no. 21),bncjm_cubayamerica_19070601,ark:/21198/z1g18dq0,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09k69,,open,,1907-06-01,1907-06-01,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g18dq0/manifest
Work,1907-06-08 (vol. 23 | no. 22),bncjm_cubayamerica_19070608,ark:/21198/z1b87p0p,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15gz4,,open,,1907-06-08,1907-06-08,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b87p0p/manifest
Work,1907-06-15 (vol. 23 | no. 23),bncjm_cubayamerica_19070615,ark:/21198/z16h6x9d,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8mm6,,open,,1907-06-15,1907-06-15,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h6x9d/manifest
Work,1907-06-22 (vol. 23 | no. 24),bncjm_cubayamerica_19070622,ark:/21198/z12r65k2,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43937,,open,,1907-06-22,1907-06-22,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r65k2/manifest
Work,1907-06-29 (vol. 23 | no. 25),bncjm_cubayamerica_19070629,ark:/21198/z1z05p16,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6dx4,,open,,1907-06-29,1907-06-29,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05p16/manifest
Work,1907-07-06 (vol. 24 | no. 01),bncjm_cubayamerica_19070706,ark:/21198/z1t74xbx,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670v49,,open,,1907-07-06,1907-07-06,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t74xbx/manifest
Work,1907-07-13 (vol. 24 | no. 02),bncjm_cubayamerica_19070713,ark:/21198/z1pk2w1x,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4727,,open,,1907-07-13,1907-07-13,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk2w1x/manifest
Work,1907-07-20 (vol. 24 | no. 03),bncjm_cubayamerica_19070720,ark:/21198/z1jt2484,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7bq6,,open,,1907-07-20,1907-07-20,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt2484/manifest
Work,1907-07-27 (vol. 24 | no. 04),bncjm_cubayamerica_19070727,ark:/21198/z1f21cjq,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1rz3,,open,,1907-07-27,1907-07-27,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21cjq/manifest
Work,1907-08-03 (vol. 24 | no. 05),bncjm_cubayamerica_19070803,ark:/21198/z1990mww,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh551j,,open,,1907-08-03,1907-08-03,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1990mww/manifest
Work,1907-08-10 (vol. 24 | no. 06),bncjm_cubayamerica_19070810,ark:/21198/z15h9w4k,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09k7r,,open,,1907-08-10,1907-08-10,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15h9w4k/manifest
Work,1907-08-17 (vol. 24 | no. 07),bncjm_cubayamerica_19070817,ark:/21198/z11r94fp,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2pwz,,open,,1907-08-17,1907-08-17,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r94fp/manifest
Work,1907-08-24 (vol. 24 | no. 08),bncjm_cubayamerica_19070824,ark:/21198/z1x08mxv,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x662vn,,open,,1907-08-24,1907-08-24,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08mxv/manifest
Work,1907-08-31 (vol. 24 | no. 09),bncjm_cubayamerica_19070831,ark:/21198/z1sb6kmv,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0h2h,,open,,1907-08-31,1907-08-31,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb6kmv/manifest
Work,1907-09-07 (vol. 24 | no. 10),bncjm_cubayamerica_19070907,ark:/21198/z1nk5tw4,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893mwq,,open,,1907-09-07,1907-09-07,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk5tw4/manifest
Work,1907-09-14 (vol. 24 | no. 11),bncjm_cubayamerica_19070914,ark:/21198/z1ht5356,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs89cw,,open,,1907-09-14,1907-09-14,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht5356/manifest
Work,1907-09-21 (vol. 24 | no. 12),bncjm_cubayamerica_19070921,ark:/21198/z1d24bg7,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1f0c,,open,,1907-09-21,1907-09-21,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d24bg7/manifest
Work,1907-09-28 (vol. 24 | no. 13),bncjm_cubayamerica_19070928,ark:/21198/z1893krh,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904jrp,,open,,1907-09-28,1907-09-28,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1893krh/manifest
Work,1907-10-05 (vol. 24 | no. 14),bncjm_cubayamerica_19071005,ark:/21198/z14j2v16,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg974h,,open,,1907-10-05,1907-10-05,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j2v16/manifest
Work,1907-10-12 (vol. 24 | no. 15),bncjm_cubayamerica_19071012,ark:/21198/z10s239v,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32bxt,,open,,1907-10-12,1907-10-12,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s239v/manifest
Work,1907-10-19 (vol. 24 | no. 16),bncjm_cubayamerica_19071019,ark:/21198/z1w40976,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5gkw,,open,,1907-10-19,1907-10-19,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w40976/manifest
Work,1907-10-26 (vol. 24 | no. 17),bncjm_cubayamerica_19071026,ark:/21198/z1rb9jgg,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059wxw,,open,,1907-10-26,1907-10-26,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb9jgg/manifest
Work,1907-11-02 (vol. 24 | no. 18),bncjm_cubayamerica_19071102,ark:/21198/z1mk8ss6,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns38x8,,open,,1907-11-02,1907-11-02,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk8ss6/manifest
Work,1907-11-09 (vol. 24 | no. 19),bncjm_cubayamerica_19071109,ark:/21198/z1gt823q,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87q20,,open,,1907-11-09,1907-11-09,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt823q/manifest
Work,1907-11-16 (vol. 24 | no. 20),bncjm_cubayamerica_19071116,ark:/21198/z1c279c9,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0ts3,,open,,1907-11-16,1907-11-16,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c279c9/manifest
Work,1907-11-23 (vol. 24 | no. 21),bncjm_cubayamerica_19071123,ark:/21198/z1796jm4,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg46nf,,open,,1907-11-23,1907-11-23,18 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1796jm4/manifest
Work,1907-12-04 (vol. 25 | no. 01),bncjm_cubayamerica_19071204,ark:/21198/z13n4h94,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8n0j,,open,,1907-12-04,1907-12-04,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n4h94/manifest
Work,1907-12-07 (vol. 25 | no. 02),bncjm_cubayamerica_19071207,ark:/21198/z1zw40tt,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17jpx,,open,,1907-12-07,1907-12-07,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw40tt/manifest
Work,1907-12-11 (vol. 25 | no. 03),bncjm_cubayamerica_19071211,ark:/21198/z1v4382c,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz183670k,,open,,1907-12-11,1907-12-11,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v4382c/manifest
Work,1907-12-14 (vol. 25 | no. 04),bncjm_cubayamerica_19071214,ark:/21198/z1qc2hc3,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26f6f,,open,,1907-12-14,1907-12-14,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2hc3/manifest
Work,1907-12-18 (vol. 25 | no. 05),bncjm_cubayamerica_19071218,ark:/21198/z1km1rq8,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15453kk,,open,,1907-12-18,1907-12-18,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km1rq8/manifest
Work,1907-12-21 (vol. 25 | no. 06),bncjm_cubayamerica_19071221,ark:/21198/z1fv10x1,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m6419h,,open,,1907-12-21,1907-12-21,12 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv10x1/manifest
Work,1907-12-25 (vol. 25 | no. 07),bncjm_cubayamerica_19071225,ark:/21198/z1b3087g,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282pjg,,open,,1907-12-25,1907-12-25,16 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b3087g/manifest
Work,1907-12-28 (vol. 25 | no. 08),bncjm_cubayamerica_19071228,ark:/21198/z16d86w2,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088mbm,,open,,1907-12-28,1907-12-28,13 pages,newspapers,spa,,"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d86w2/manifest
Work,1908-01-01 (vol. 25 | no. 09),bncjm_cubayamerica_19080101,ark:/21198/z12n7g5r,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k6s8x,,open,,1908-01-01,1908-01-01,12 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n7g5r/manifest
Work,1908-01-04 (vol. 25 | no. 10),bncjm_cubayamerica_19080104,ark:/21198/z1xw6zp2,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15455q6,,open,,1908-01-04,1908-01-04,12 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw6zp2/manifest
Work,1908-01-08 (vol. 25 | no. 11),bncjm_cubayamerica_19080108,ark:/21198/z1t466z1,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5pt6,,open,,1908-01-08,1908-01-08,12 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t466z1/manifest
Work,1908-01-11 (vol. 25 | no. 12),bncjm_cubayamerica_19080111,ark:/21198/z1pc5g85,ark:/21198/z1pp1kgp,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5ns1,,open,,1908-01-11,1908-01-11,12 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc5g85/manifest
