"Object Type","Title","Item ARK","Parent ARK","Local identifier","Visibility","File Name","Item Sequence","Thumbnail","Date.created","Date.normalized","Contents note","Description.note","Format.extent","Format.medium","Genre","Language","Name.creator","Name.subject","Note","Place of origin","Publisher.publisherName","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Subject","IIIF Manifest URL"
"Work","1881-08-31 (vol. 03 | no. 202)","ark:/21198/z1mk938k","ark:/21198/z16t3b1r","ihc_ladiscusion_18810831","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01vms","1881-08-31","1881-08-31","September 1, 1881 issue misnumbered as ""vol. 3, no. 202""","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk938k/manifest"
"Work","1881-09-01 (vol. 03 | no. 202)","ark:/21198/z1gx71xq","ark:/21198/z16t3b1r","ihc_ladiscusion_18810901","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0c9x","1881-09-01","1881-09-01","Misnumbered as ""vol. 3, no. 202"".","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx71xq/manifest"
"Work","1881-09-02 (vol. 03 | no. 203)","ark:/21198/z1c56975","ark:/21198/z16t3b1r","ihc_ladiscusion_18810902","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17th0","1881-09-02","1881-09-02","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c56975/manifest"
"Work","1881-09-03 (vol. 03 | no. 204)","ark:/21198/z17d5jkb","ark:/21198/z16t3b1r","ihc_ladiscusion_18810903","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6b0f","1881-09-03","1881-09-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d5jkb/manifest"
"Work","1881-09-05 (vol. 03 | no. 205)","ark:/21198/z13n4st5","ark:/21198/z16t3b1r","ihc_ladiscusion_18810905","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904tkr","1881-09-05","1881-09-05","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n4st5/manifest"
"Work","1881-09-06 (vol. 03 | no. 206)","ark:/21198/z1zw49b8","ark:/21198/z16t3b1r","ihc_ladiscusion_18810906","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k21m9","1881-09-06","1881-09-06","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw49b8/manifest"
"Work","1881-09-07 (vol. 03 | no. 207)","ark:/21198/z1v43jkd","ark:/21198/z16t3b1r","ihc_ladiscusion_18810907","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20sc5","1881-09-07","1881-09-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v43jkd/manifest"
"Work","1881-09-08 (vol. 03 | no. 208)","ark:/21198/z1qc2sw4","ark:/21198/z16t3b1r","ihc_ladiscusion_18810908","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh98t6","1881-09-08","1881-09-08","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2sw4/manifest"
"Work","1881-09-09 (vol. 03 | no. 209)","ark:/21198/z1kq0rh7","ark:/21198/z16t3b1r","ihc_ladiscusion_18810909","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836gss","1881-09-09","1881-09-09","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kq0rh7/manifest"
"Work","1881-09-10 (vol. 03 | no. 210)","ark:/21198/z1fz00vs","ark:/21198/z16t3b1r","ihc_ladiscusion_18810910","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4gzs","1881-09-10","1881-09-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fz00vs/manifest"
"Work","1881-09-12 (vol. 03 | no. 212)","ark:/21198/z1b59847","ark:/21198/z16t3b1r","ihc_ladiscusion_18810912","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m930d3","1881-09-12","1881-09-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b59847/manifest"
"Work","1881-09-13 (vol. 03 | no. 213)","ark:/21198/z16d8hdh","ark:/21198/z16t3b1r","ihc_ladiscusion_18810913","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw06dt","1881-09-13","1881-09-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8hdh/manifest"
"Work","1881-09-14 (vol. 03 | no. 214)","ark:/21198/z12n7rnb","ark:/21198/z16t3b1r","ihc_ladiscusion_18810914","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b8q00","1881-09-14","1881-09-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n7rnb/manifest"
"Work","1881-09-15 (vol. 03 | no. 215)","ark:/21198/z1xw785f","ark:/21198/z16t3b1r","ihc_ladiscusion_18810915","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26q1h","1881-09-15","1881-09-15","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw785f/manifest"
"Work","1881-09-16 (vol. 03 | no. 216)","ark:/21198/z1t46hgg","ark:/21198/z16t3b1r","ihc_ladiscusion_18810916","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3x0s","1881-09-16","1881-09-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t46hgg/manifest"
"Work","1881-09-17 (vol. 03 | no. 217)","ark:/21198/z1pg4g24","ark:/21198/z16t3b1r","ihc_ladiscusion_18810917","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1642dkg","1881-09-17","1881-09-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg4g24/manifest"
"Work","1881-09-19 (vol. 03 | no. 219)","ark:/21198/z1jq3qd9","ark:/21198/z16t3b1r","ihc_ladiscusion_18810919","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm15bd","1881-09-19","1881-09-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3qd9/manifest"
"Work","1881-09-20 (vol. 03 | no. 220)","ark:/21198/z1dz2zrg","ark:/21198/z16t3b1r","ihc_ladiscusion_18810920","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29nzm","1881-09-20","1881-09-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2zrg/manifest"
"Work","1881-09-21 (vol. 03 | no. 221)","ark:/21198/z19626zj","ark:/21198/z16t3b1r","ihc_ladiscusion_18810921","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6vwf","1881-09-21","1881-09-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19626zj/manifest"
"Work","1881-09-22 (vol. 03 | no. 222)","ark:/21198/z15f1g8p","ark:/21198/z16t3b1r","ihc_ladiscusion_18810922","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545cf3","1881-09-22","1881-09-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f1g8p/manifest"
"Work","1881-09-23 (vol. 03 | no. 223)","ark:/21198/z11p0qhh","ark:/21198/z16t3b1r","ihc_ladiscusion_18810923","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm445k","1881-09-23","1881-09-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p0qhh/manifest"
"Work","1881-09-24 (vol. 03 | no. 224)","ark:/21198/z1x08xf9","ark:/21198/z16t3b1r","ihc_ladiscusion_18810924","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n61b62","1881-09-24","1881-09-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08xf9/manifest"
"Work","1881-09-26 (vol. 03 | no. 226)","ark:/21198/z1s785qz","ark:/21198/z16t3b1r","ihc_ladiscusion_18810926","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9tsh","1881-09-26","1881-09-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s785qz/manifest"
"Work","1881-09-27 (vol. 03 | no. 227)","ark:/21198/z1ng7f2j","ark:/21198/z16t3b1r","ihc_ladiscusion_18810927","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448b88","1881-09-27","1881-09-27","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng7f2j/manifest"
"Work","1881-09-28 (vol. 03 | no. 228)","ark:/21198/z1hq6pc8","ark:/21198/z16t3b1r","ihc_ladiscusion_18810928","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm7333","1881-09-28","1881-09-28","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq6pc8/manifest"
"Work","1881-09-29 (vol. 03 | no. 229)","ark:/21198/z1cz5xm3","ark:/21198/z16t3b1r","ihc_ladiscusion_18810929","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m6494k","1881-09-29","1881-09-29","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz5xm3/manifest"
"Work","1881-09-30 (vol. 03 | no. 230)","ark:/21198/z18655vm","ark:/21198/z16t3b1r","ihc_ladiscusion_18810930","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2snp","1881-09-30","1881-09-30","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18655vm/manifest"
"Work","1881-10-01 (vol. 03 | no. 231)","ark:/21198/z14f4f3v","ark:/21198/z16t3b1r","ihc_ladiscusion_18811001","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz135195w","1881-10-01","1881-10-01","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f4f3v/manifest"
"Work","1881-10-03 (vol. 03 | no. 233)","ark:/21198/z10s2csf","ark:/21198/z16t3b1r","ihc_ladiscusion_18811003","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8rb6","1881-10-03","1881-10-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s2csf/manifest"
"Work","1881-10-04 (vol. 03 | no. 234)","ark:/21198/z1w11w81","ark:/21198/z16t3b1r","ihc_ladiscusion_18811004","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k677xw","1881-10-04","1881-10-04","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w11w81/manifest"
"Work","1881-10-05 (vol. 03 | no. 235)","ark:/21198/z1r814n1","ark:/21198/z16t3b1r","ihc_ladiscusion_18811005","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5rdz","1881-10-05","1881-10-05","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r814n1/manifest"
"Work","1881-10-06 (vol. 03 | no. 236)","ark:/21198/z1mh0cx9","ark:/21198/z16t3b1r","ihc_ladiscusion_18811006","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz125482z","1881-10-06","1881-10-06","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mh0cx9/manifest"
"Work","1881-10-07 (vol. 03 | no. 237)","ark:/21198/z1gq9n6f","ark:/21198/z16t3b1r","ihc_ladiscusion_18811007","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1q88","1881-10-07","1881-10-07","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq9n6f/manifest"
"Work","1881-10-08 (vol. 03 | no. 238)","ark:/21198/z1bz8wf8","ark:/21198/z16t3b1r","ihc_ladiscusion_18811008","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j706rm","1881-10-08","1881-10-08","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz8wf8/manifest"
"Work","1881-10-10 (vol. 03 | no. 239)","ark:/21198/z17684q7","ark:/21198/z16t3b1r","ihc_ladiscusion_18811010","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8qbg","1881-10-10","1881-10-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","6 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17684q7/manifest"
"Work","1881-10-11 (vol. 03 | no. 240)","ark:/21198/z13j63cs","ark:/21198/z16t3b1r","ihc_ladiscusion_18811011","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5dwn","1881-10-11","1881-10-11","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j63cs/manifest"
"Work","1881-10-12 (vol. 03 | no. 241)","ark:/21198/z1zs5kw3","ark:/21198/z16t3b1r","ihc_ladiscusion_18811012","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03xc1","1881-10-12","1881-10-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs5kw3/manifest"
"Work","1881-10-13 (vol. 03 | no. 242)","ark:/21198/z1v14v6j","ark:/21198/z16t3b1r","ihc_ladiscusion_18811013","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2dxz","1881-10-13","1881-10-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v14v6j/manifest"
"Work","1881-10-14 (vol. 03 | no. 243)","ark:/21198/z1q843hn","ark:/21198/z16t3b1r","ihc_ladiscusion_18811014","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419mw0","1881-10-14","1881-10-14","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q843hn/manifest"
