Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Visibility,Thumbnail,Contents note,Date.created,Date.normalized,Description.note,Format.extent,Genre,Language,Local identifier,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject,IIIF Manifest URL
Work,1924-08 (vol. 09 | no. 08),ark:/21198/z1p86g6m,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq87cf,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento fotografía y texto que se encuentra entre las páginas 44-45. Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Error en la numeración de la página 69 del documento original ya que dice 77 y en la página 79 dice 87.,agosto 1924|~|1924-08-01/1924-08-31,1924-08-01/1924-08-31,,80 pages,magazines (periodicals),spa,ohch_social_192408,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p86g6m/manifest
Work,1924-09 (vol. 09 | no. 09),ark:/21198/z1jh5qff,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84h34,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento fotografía y texto que se encuentra entre las páginas 40-41. Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,septiembre 1924|~|1924-09-01/1924-09-30,1924-09-01/1924-09-30,,80 pages,magazines (periodicals),spa,ohch_social_192409,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh5qff/manifest
Work,1924-10 (vol. 09 | no. 10),ark:/21198/z1dv3p5w,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt113c,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento fotografía y texto que se encuentra entre las páginas 40-41. Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,octubre 1924|~|1924-10-01/1924-10-31,1924-10-01/1924-10-31,,80 pages,magazines (periodicals),spa,ohch_social_192410,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv3p5w/manifest
Work,1924-11 (vol. 09 | no. 11),ark:/21198/z1932xfg,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb78sn,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento fotografía y texto que se encuentra entre las páginas 44-45. Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Faltan páginas 77-78. Error de numeración del documento original en la página 4 ya que dice que es la 6.,noviembre 1924|~|1924-11-01/1924-11-30,1924-11-01/1924-11-30,,86 pages,magazines (periodicals),spa,ohch_social_192411,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1932xfg/manifest
Work,1924-12 (vol. 09 | no. 12),ark:/21198/z15b25rk,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16999bg,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Contiene al final del documento el dibujo completo que se encuentra entre las páginas 48-49. Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar.,diciembre 1924|~|1924-12-01/1924-12-31,1924-12-01/1924-12-31,,96 pages,magazines (periodicals),spa,ohch_social_192412,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b25rk/manifest
Work,1925-01 (vol. 10 | no. 01),ark:/21198/z11k1f35,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69prg,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Al documento original le falta de la página 47 a la 52. Se le incluyeron al documento digital las páginas faltantes del original.,enero 1925|~|1925-01-01/1925-01-31,1925-01-01/1925-01-31,,96 pages,magazines (periodicals),spa,ohch_social_192501,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k1f35/manifest
Work,1925-02 (vol. 10 | no. 02),ark:/21198/z1wt0xjk,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3xj3,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Al documento original le falta de la página 59 a la 62. Se le incluyeron al documento digital las páginas faltantes del original. La portada y la primera página presentan roturas en los bordes. Contiene al final del documento fotografía y textos que se encuentran entre las páginas 44-45.,febrero 1925|~|1925-02-01/1925-02-28,1925-02-01/1925-02-28,,88 pages,magazines (periodicals),spa,ohch_social_192502,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt0xjk/manifest
Work,1925-03 (vol. 10 | no. 03),ark:/21198/z1s205s3,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr454p,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Al documento original le falta de la página 37 y 38. Se le incluyeron al documento digital las páginas faltantes del original. La portada y la primera página presentan roturas en los bordes. Lás páginas 40 y 41 presentan roturas en los bordes.,marzo 1925|~|1925-03-01/1925-03-31,1925-03-01/1925-03-31,,88 pages,magazines (periodicals),spa,ohch_social_192503,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s205s3/manifest
Work,1925-04 (vol. 10 | no. 04),ark:/21198/z1n89f1s,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893ctx,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. La portada y la primera página presentan roturas en los bordes. La última página y la caratula trasera presentan roturas en los bordes.,abril 1925|~|1925-04-01/1925-04-30,1925-04-01/1925-04-30,,87 pages,magazines (periodicals),spa,ohch_social_192504,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n89f1s/manifest
Work,1925-05 (vol. 10 | no. 05),ark:/21198/z1hm7cqc,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c43rm,"Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. La portada y la primera página presentan roturas en los bordes. La última página y la caratula trasera presentan roturas en los bordes. Al documento original le faltan de la página 38 a la 40, en el documento digital estas páginas les fueron agregadas.",mayo 1925|~|1925-05-01/1925-05-31,1925-05-01/1925-05-31,,88 pages,magazines (periodicals),spa,ohch_social_192505,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm7cqc/manifest
Work,1925-06 (vol. 10 | no. 06),ark:/21198/z1cv6n02,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3kkn,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Al documento original le faltan las páginas 15 y 16. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 44-45.,junio 1925|~|1925-06-01/1925-06-30,1925-06-01/1925-06-30,,88 pages,magazines (periodicals),spa,ohch_social_192506,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv6n02/manifest
Work,1925-07 (vol. 10 | no. 07),ark:/21198/z1835w93,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2t6d,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 44-45.,julio 1925|~|1925-07-01/1925-07-31,1925-07-01/1925-07-31,,88 pages,magazines (periodicals),spa,ohch_social_192507,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1835w93/manifest
Work,1925-08 (vol. 10 | no. 08),ark:/21198/z14b54m6,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3km3,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 44-45.,agosto 1925|~|1925-08-01/1925-08-31,1925-08-01/1925-08-31,,88 pages,magazines (periodicals),spa,ohch_social_192508,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b54m6/manifest
Work,1925-09 (vol. 10 | no. 09),ark:/21198/z10k4cwg,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2t7v,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 44-45.,septiembre 1925|~|1925-09-01/1925-09-30,1925-09-01/1925-09-30,,88 pages,magazines (periodicals),spa,ohch_social_192509,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k4cwg/manifest
Work,1925-10 (vol. 10 | no. 10),ark:/21198/z1vt3wd6,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j1294g,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 44-45. La portada y la primera página presentan rasgaduras en los bordes al igual que la carátula trasera y la última página.,octubre 1925|~|1925-10-01/1925-10-31,1925-10-01/1925-10-31,,88 pages,magazines (periodicals),spa,ohch_social_192510,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt3wd6/manifest
Work,1925-11 (vol. 10 | no. 11),ark:/21198/z1r234p5,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1hrh,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 44-45. La portada y la primera página presentan rasgaduras en los bordes.,noviembre 1925|~|1925-11-01/1925-11-30,1925-11-01/1925-11-30,,88 pages,magazines (periodicals),spa,ohch_social_192511,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r234p5/manifest
Work,1925-12 (vol. 10 | no. 12),ark:/21198/z1md1398,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j410hb,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotografías y el texto que se encuentran entre las páginas 48-49.,diciembre 1925|~|1925-12-01/1925-12-31,1925-12-01/1925-12-31,,96 pages,magazines (periodicals),spa,ohch_social_192512,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md1398/manifest
Work,1926-01 (vol. 11 | no. 01),ark:/21198/z1gn0bj3,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p35zj,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Al documento original le falta de la página 48 a la 55.,enero 1926|~|1926-01-01/1926-01-31,1926-01-01/1926-01-31,,98 pages,magazines (periodicals),spa,ohch_social_192601,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn0bj3/manifest
Work,1926-02 (vol. 11 | no. 02),ark:/21198/z1bv9kwq,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4w20,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 48-49.,febrero 1926|~|1926-02-01/1926-02-28,1926-02-01/1926-02-28,,96 pages,magazines (periodicals),spa,ohch_social_192602,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bv9kwq/manifest
Work,1926-03 (vol. 11 | no. 03),ark:/21198/z1738v65,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t179qg,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53. Los bordes de la portada y de la primera página están ligeramente rasgados al igual que la última página y la carátula trasera.,marzo 1926|~|1926-03-01/1926-03-31,1926-03-01/1926-03-31,,104 pages,magazines (periodicals),spa,ohch_social_192603,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1738v65/manifest
Work,1926-04 (vol. 11 | no. 04),ark:/21198/z13b83fc,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q15g1,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53. Los bordes de la última página y la carátula trasera están ligeramente rasgados.,abril 1926|~|1926-04-01/1926-04-30,1926-04-01/1926-04-30,,104 pages,magazines (periodicals),spa,ohch_social_192604,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b83fc/manifest
Work,1926-05 (vol. 11 | no. 05),ark:/21198/z1zk7kzp,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86k05,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53. Los bordes de la carátula y la primera página están ligeramente rasgados.,mayo 1926|~|1926-05-01/1926-05-31,1926-05-01/1926-05-31,,104 pages,magazines (periodicals),spa,ohch_social_192605,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk7kzp/manifest
Work,1926-06 (vol. 11 | no. 06),ark:/21198/z1tt6v6x,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1q66,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53. Los bordes de la carátula y la primera página están ligeramente rasgados.,junio 1926|~|1926-06-01/1926-06-30,1926-06-01/1926-06-30,,104 pages,magazines (periodicals),spa,ohch_social_192606,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt6v6x/manifest
Work,1926-07 (vol. 11 | no. 07),ark:/21198/z1q54swt,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd73v3,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53.,julio 1926|~|1926-07-01/1926-07-31,1926-07-01/1926-07-31,,104 pages,magazines (periodicals),spa,ohch_social_192607,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54swt/manifest
Work,1926-08 (vol. 11 | no. 08),ark:/21198/z1kd425w,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1q7n,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53.,agosto 1926|~|1926-08-01/1926-08-31,1926-08-01/1926-08-31,,104 pages,magazines (periodicals),spa,ohch_social_192608,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd425w/manifest
Work,1926-09 (vol. 11 | no. 09),ark:/21198/z1fn39gm,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57vj0,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53. La portada y la primera página están incompletas.,septiembre 1926|~|1926-09-01/1926-09-30,1926-09-01/1926-09-30,,104 pages,magazines (periodicals),spa,ohch_social_192609,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn39gm/manifest
Work,1926-10 (vol. 11 | no. 10),ark:/21198/z19w2jts,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r30z3,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento la imagen y el texto completo que se encuentran entre la página 52-53. Los bordes de la portada y la primera página están ligeramente rasgados al igual que la última página y la carátula trasera.,octubre 1926|~|1926-10-01/1926-10-31,1926-10-01/1926-10-31,,104 pages,magazines (periodicals),spa,ohch_social_192610,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w2jts/manifest
Work,1926-11 (vol. 11 | no. 11),ark:/21198/z1641t1w,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98dhp,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento el dibujo completo que se encuentra entre la página 52-53. Al documento original le falta la portada y las páginas 1-2.,noviembre 1926|~|1926-11-01/1926-11-30,1926-11-01/1926-11-30,,102 pages,magazines (periodicals),spa,ohch_social_192611,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1641t1w/manifest
Work,1926-12 (vol. 11 | no. 12),ark:/21198/z12c12b0,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d529z,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotos y el texto completo que se encuentran entre la página 52-53.,diciembre 1926|~|1926-12-01/1926-12-31,1926-12-01/1926-12-31,,104 pages,magazines (periodicals),spa,ohch_social_192612,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12c12b0/manifest
Work,1927-01 (vol. 12 | no. 01),ark:/21198/z1xp988g,ark:/21198/z1cg1tbx,,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00ft7,Magazine was digitized by Oficina del Historiador de La Ciudad de La Habana.|~|Quillotinado. No todas las páginas tienen la misma coloración. Algunas páginas quedan ligeramente inclinadas debido a la posición del documento al digitalizar. Contiene al final del documento las fotos y el texto completo que se encuentran entre la página 52-53. La portada y la primera página están rasgadas en los bordes al igual que la carátula trasera y la última página.,enero 1927|~|1927-01-01/1927-01-31,1927-01-01/1927-01-31,,104 pages,magazines (periodicals),spa,ohch_social_192701,Havana (Cuba),Massaguer Brothers,Oficina del Historiador de La Ciudad de La Habana,text,unknown,biblioteca@patrimonio.ohc.cu,paged,"Massaguer, Conrado",Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp988g/manifest
