"Object Type","Parent ARK","Item ARK","File Name","Title","AltTitle.other","Publisher.publisherName","Place of origin","volume","issue","Date.created","Date.normalized","Language","Type.typeOfResource","Genre","Format.extent","Format.dimensions","Title -old","Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Contents note","Subject topic","viewingHint","Program","Item Sequence","Visibility","Local identifier","Thumbnail","IIIF Manifest URL"
"Work","ark:/21198/z1v79htf","ark:/21198/z1ck8cq5","","1907-08-18 (vol. 23, no. 33)","","","Havana (Cuba)","vol. 23","no. 33","1907-08-18","1907-08-18","spa","text","newspapers","14 pages","","El Fígaro 1907-08-18","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070818","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck8cq5%2FWMOSmYXsm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck8cq5/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z17x6bg2","","1907-08-25 (vol. 23, no. 34)","","","Havana (Cuba)","vol. 23","no. 34","1907-08-25","1907-08-25","spa","text","newspapers","13 pages","","El Fígaro 1907-08-25","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070825","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17x6bg2%2F9LMZQSNi5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17x6bg2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1455krn","","1907-09-01 (vol. 23, no. 35)","","","Havana (Cuba)","vol. 23","no. 35","1907-09-01","1907-09-01","spa","text","newspapers","13 pages","","El Fígaro 1907-09-01","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070901","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1455krn%2FAG2yoMyQo","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1455krn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z10d4v1b","","1907-09-08 (vol. 23, no. 36)","","","Havana (Cuba)","vol. 23","no. 36","1907-09-08","1907-09-08","spa","text","newspapers","13 pages","","El Fígaro 1907-09-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070908","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10d4v1b%2F6BWKqdfjd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10d4v1b/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vn4bj1","","1907-09-15 (vol. 23, no. 37)","","","Havana (Cuba)","vol. 23","no. 37","1907-09-15","1907-09-15","spa","text","newspapers","13 pages","","El Fígaro 1907-09-15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070915","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vn4bj1%2F258JAVWEy","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vn4bj1/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1qw3kt9","","1907-09-22 (vol. 23, no. 38)","","","Havana (Cuba)","vol. 23","no. 38","1907-09-22","1907-09-22","spa","text","newspapers","13 pages","","El Fígaro 1907-09-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070922","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qw3kt9%2F22xnSJJ3K","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qw3kt9/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1m42v1d","","1907-09-29 (vol. 23, no. 39)","","","Havana (Cuba)","vol. 23","no. 39","1907-09-29","1907-09-29","spa","text","newspapers","13 pages","","El Fígaro 1907-09-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19070929","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m42v1d%2FYovO0jRNZ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m42v1d/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1gc23bh","","1907-10-06 (vol. 23, no. 40)","","","Havana (Cuba)","vol. 23","no. 40","1907-10-06","1907-10-06","spa","text","newspapers","13 pages","","El Fígaro 1907-10-06","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071006","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gc23bh%2Fg2xnNSh9e","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gc23bh/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bq022z","","1907-10-13 (vol. 23, no. 41)","","","Havana (Cuba)","vol. 23","no. 41","1907-10-13","1907-10-13","spa","text","newspapers","13 pages","","El Fígaro 1907-10-13","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071013","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bq022z%2FNXRiy1dr6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bq022z/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16x9997","","1907-10-20 (vol. 23, no. 42)","","","Havana (Cuba)","vol. 23","no. 42","1907-10-20","1907-10-20","spa","text","newspapers","13 pages","","El Fígaro 1907-10-20","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071020","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x9997%2FI9tiVP0R6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16x9997/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1358jnq","","1907-10-27 (vol. 23, no. 43)","","","Havana (Cuba)","vol. 23","no. 43","1907-10-27","1907-10-27","spa","text","newspapers","13 pages","","El Fígaro 1907-10-27","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071027","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1358jnq%2FfMid2u1iB","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1358jnq/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1zd8268","","1907-11-03 (vol. 23, no. 44)","","","Havana (Cuba)","vol. 23","no. 44","1907-11-03","1907-11-03","spa","text","newspapers","13 pages","","El Fígaro 1907-11-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071103","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd8268%2FpGbey74zZ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zd8268/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1tn79f3","","1907-11-10 (vol. 23, no. 45)","","","Havana (Cuba)","vol. 23","no. 45","1907-11-10","1907-11-10","spa","text","newspapers","13 pages","","El Fígaro 1907-11-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071110","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn79f3%2F1xdya0AtQ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tn79f3/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1pw6jqc","","1907-11-17 (vol. 23, no. 46)","","","Havana (Cuba)","vol. 23","no. 46","1907-11-17","1907-11-17","spa","text","newspapers","13 pages","","El Fígaro 1907-11-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071117","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pw6jqc%2FC18PU9SWE","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pw6jqc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1k45sx2","","1907-11-24 (vol. 23, no. 47)","","","Havana (Cuba)","vol. 23","no. 47","1907-11-24","1907-11-24","spa","text","newspapers","13 pages","","El Fígaro 1907-11-24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071124","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k45sx2%2FLIaRh7UEH","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k45sx2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1fg3rnh","","1907-12-01 (vol. 23, no. 48)","","","Havana (Cuba)","vol. 23","no. 48","1907-12-01","1907-12-01","spa","text","newspapers","13 pages","","El Fígaro 1907-12-01","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071201","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fg3rnh%2FtH9fuhyc3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fg3rnh/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z19q30x5","","1907-12-08 (vol. 23, no. 49)","","","Havana (Cuba)","vol. 23","no. 49","1907-12-08","1907-12-08","spa","text","newspapers","13 pages","","El Fígaro 1907-12-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071208","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19q30x5%2F16gmD6wXC","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19q30x5/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z15z285d","","1907-12-15 (vol. 23, no. 50)","","","Havana (Cuba)","vol. 23","no. 50","1907-12-15","1907-12-15","spa","text","newspapers","13 pages","","El Fígaro 1907-12-15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071215","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15z285d%2FEvT7si0hS","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15z285d/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1261hgf","","1907-12-22 (vol. 23, no. 51)","","","Havana (Cuba)","vol. 23","no. 51","1907-12-22","1907-12-22","spa","text","newspapers","13 pages","","El Fígaro 1907-12-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071222","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1261hgf%2FH4jZ1rhbv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1261hgf/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1xf10x7","","1907-12-29 (vol. 23, no. 52)","","","Havana (Cuba)","vol. 23","no. 52","1907-12-29","1907-12-29","spa","text","newspapers","12 pages","","El Fígaro 1907-12-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19071229","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xf10x7%2FBcPXaDCdQ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xf10x7/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1sp087c","","1908-01-05 (vol. 24, no. 01)","","","Havana (Cuba)","vol. 24","no. 01","1908-01-05","1908-01-05","spa","text","newspapers","13 pages","","El Fígaro 1908-01-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080105","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sp087c%2FtEuK0a8jy","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sp087c/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1nw9hgn","","1908-01-12 (vol. 24, no. 02)","","","Havana (Cuba)","vol. 24","no. 02","1908-01-12","1908-01-12","spa","text","newspapers","13 pages","","El Fígaro 1908-01-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080112","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw9hgn%2FhEzlUYlvq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw9hgn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1j77g5z","","1908-01-19 (vol. 24, no. 03)","","","Havana (Cuba)","vol. 24","no. 03","1908-01-19","1908-01-19","spa","text","newspapers","13 pages","","El Fígaro 1908-01-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080119","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j77g5z%2FjZASAxISM","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j77g5z/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1dg6qf7","","1908-01-26 (vol. 24, no. 04)","","","Havana (Cuba)","vol. 24","no. 04","1908-01-26","1908-01-26","spa","text","newspapers","13 pages","","El Fígaro 1908-01-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080126","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dg6qf7%2FZMiuYyoay","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dg6qf7/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z18q5zsd","","1908-02-02 (vol. 24, no. 05)","","","Havana (Cuba)","vol. 24","no. 05","1908-02-02","1908-02-02","spa","text","newspapers","13 pages","","El Fígaro 1908-02-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080202","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18q5zsd%2FnJs9IQrjT","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18q5zsd/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14z572g","","1908-02-09 (vol. 24, no. 06)","","","Havana (Cuba)","vol. 24","no. 06","1908-02-09","1908-02-09","spa","text","newspapers","13 pages","","El Fígaro 1908-02-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080209","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14z572g%2FuAMzOeAG9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14z572g/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1164gb2","","1908-02-16 (vol. 24, no. 07)","","","Havana (Cuba)","vol. 24","no. 07","1908-02-16","1908-02-16","spa","text","newspapers","13 pages","","El Fígaro 1908-02-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080216","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1164gb2%2FZ0PEU0lFx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1164gb2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wf3zvc","","1908-02-23 (vol. 24, no. 08)","","","Havana (Cuba)","vol. 24","no. 08","1908-02-23","1908-02-23","spa","text","newspapers","13 pages","","El Fígaro 1908-02-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080223","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wf3zvc%2FkaTqUa1qw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wf3zvc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1rs1xhx","","1908-03-01 (vol. 24, no. 09)","","","Havana (Cuba)","vol. 24","no. 09","1908-03-01","1908-03-01","spa","text","newspapers","16 pages","","El Fígaro 1908-03-01","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080301","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rs1xhx%2FZxW35241s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rs1xhx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1n115tb","","1908-03-08 (vol. 24, no. 10)","","","Havana (Cuba)","vol. 24","no. 10","1908-03-08","1908-03-08","spa","text","newspapers","13 pages","","El Fígaro 1908-03-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080308","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n115tb%2FrYll6ieK1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n115tb/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1h80f2k","","1908-03-15 (vol. 24, no. 11)","","","Havana (Cuba)","vol. 24","no. 11","1908-03-15","1908-03-15","spa","text","newspapers","17 pages","","El Fígaro 1908-03-15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080315","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h80f2k%2FuhcuIlzwT","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h80f2k/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1cg9pd6","","1908-03-22 (vol. 24, no. 12)","","","Havana (Cuba)","vol. 24","no. 12","1908-03-22","1908-03-22","spa","text","newspapers","19 pages","","El Fígaro 1908-03-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080322","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg9pd6%2FLVHK4uZUN","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg9pd6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z17q8xrc","","1908-03-29 (vol. 24, no. 13)","","","Havana (Cuba)","vol. 24","no. 13","1908-03-29","1908-03-29","spa","text","newspapers","13 pages","","El Fígaro 1908-03-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080329","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q8xrc%2F3IDA96pQF","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q8xrc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13z8600","","1908-04-05 (vol. 24, no. 14)","","","Havana (Cuba)","vol. 24","no. 14","1908-04-05","1908-04-05","spa","text","newspapers","13 pages","","El Fígaro 1908-04-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080405","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z8600%2FU3jvQyJlW","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z8600/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1067f74","","1908-04-12 (vol. 24, no. 15)","","","Havana (Cuba)","vol. 24","no. 15","1908-04-12","1908-04-12","spa","text","newspapers","24 pages","","El Fígaro 1908-04-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080412","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1067f74%2FqkhaQIgdv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1067f74/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vj5n55","","1908-04-19 (vol. 24, no. 16)","","","Havana (Cuba)","vol. 24","no. 16","1908-04-19","1908-04-19","spa","text","newspapers","24 pages","","El Fígaro 1908-04-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080419","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vj5n55%2FnsMoB1qqe","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vj5n55/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1qs4wd0","","1908-04-26 (vol. 24, no. 17)","","","Havana (Cuba)","vol. 24","no. 17","1908-04-26","1908-04-26","spa","text","newspapers","24 pages","","El Fígaro 1908-04-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080426","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qs4wd0%2FYX0Pt90vh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qs4wd0/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1m144qd","","1908-05-03 (vol. 24, no. 18)","","","Havana (Cuba)","vol. 24","no. 18","1908-05-03","1908-05-03","spa","text","newspapers","24 pages","","El Fígaro 1908-05-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080503","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m144qd%2FTPVZjpBxJ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m144qd/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1g83d03","","1908-05-10 (vol. 24, no. 19)","","","Havana (Cuba)","vol. 24","no. 19","1908-05-10","1908-05-10","spa","text","newspapers","24 pages","","El Fígaro 1908-05-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080510","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g83d03%2F62JMU71SM","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g83d03/manifest"
